1.317170081672561, 9.173318609028502
1.3247659333320727, 9.069273967760655
1.3227403728895364, 8.993438960948618
1.3352395629373832, 8.939638099438321
1.3803453357187436, 9.14750506436447
1.3850387074758403, 8.881341481823856
1.3921199350391793, 9.05647835423341
1.3939314118577077, 8.982207804673742
1.4102347032244646, 8.795172823160671
1.4238207793634285, 8.734488349739964
1.4319724250468069, 8.658406323361765
1.4428412859579782, 8.578248474141878
1.4555216236876778, 8.51655762471088
1.4645790077803207, 8.464306582256432
1.4835995143748701, 8.383288281547744
1.5053372361972126, 8.312640685625132
1.5352266037029334, 8.254511688430565
1.5841364778032039, 8.195615166155418
1.6439152128146457, 8.152324987185356
1.7036939478260873, 8.132625176783858
1.7622185835016246, 8.111514504629469
1.8232514178489705, 8.113357650623145
1.8830301528604123, 8.127437765894435
1.9346572421884756, 8.186290177532767
1.9781326858331603, 8.239955178281674
2.013456483794467, 8.291310546086958
2.0542147122113588, 8.365762243328481
2.111276231995008, 8.42188508876071
2.165620536550864, 8.459596742528259
2.2118131954233413, 8.518130087226963
2.2498542086124407, 8.57462552050482
2.2770263608903685, 8.635309993925526
2.313126506059616, 9.054149312609589
2.3109915512377786, 8.953450610179601
2.3100211172278526, 8.895386308585696
2.3028399055544004, 8.826534015581446
2.3041985131682967, 8.769132843894322
2.305557120782193, 8.72837461547743
2.285178006573747, 8.676068222342419
2.312350158851675, 9.13256038061161
2.3517497796546705, 8.818042717994592
2.3846698872221603, 8.96810615436335
2.3837741019822287, 8.890340051734078
2.390470096650718, 9.157694621468693
2.385171526956522, 9.074955417782403
2.3884321852298736, 9.034740632411069
2.4440551793046907, 8.97392296216547
2.450022397059844, 9.208642406989808
2.4474345730333744, 9.117809783660734
2.4571036246231825, 9.060211094344318
2.502555224797171, 9.000681094312695
2.5161413009361353, 9.222228483128772
2.5155978578905764, 9.158645646798421
2.5235165994115727, 9.093354846610598
2.522481469800985, 9.043798016503711
2.565678224704358, 8.996444154542434
2.5818979094487213, 9.186904685167466
2.5768257743568412, 9.10719970515221
2.579995858789266, 9.05647835423341
2.6117378730412093, 8.925953215472891
2.630264340503433, 9.000594294381806
2.631622948117329, 9.066667911337634
2.6655881384647393, 9.163355486526594
2.6601537080091537, 9.10946405117537
2.6748266702392347, 8.92795407395881
2.680804543740379, 8.851056883012275
2.681891429831496, 9.025683248318426
2.7036291516538387, 8.758490417585467
2.7199324430205953, 8.665199361431247
2.7362357343873525, 8.578927777948826
2.749821810526316, 8.515752523902643
2.7634078866652803, 8.439670497524444
2.779711178032037, 8.378080285694475
2.8014488998543796, 8.30598350831704
2.836772697815686, 8.246068912544208
2.888399787143749, 8.187216500905878
2.948178522155191, 8.149724420086029
3.0097687339851613, 8.128232345498926
3.0677359921780742, 8.129084563002188
3.127514727189516, 8.120274198475709
3.1872934622009574, 8.142258939864215
3.233486121073435, 8.210065810775953
3.2715271342625343, 8.26373081152486
3.304133716996048, 8.354078217848972
3.3421747301851474, 8.419563104838778
3.399236249968796, 8.482651902036805
3.4508633392968595, 8.545641891408364
3.486187137258166, 8.609768170784275
3.5187937199916792, 8.695088728936968
3.5396257034047576, 9.078216076055753
3.5323797961306433, 9.003492657291451
3.5323797961306433, 8.945751833700854
3.530749466993968, 8.888011010110258
3.541437180223286, 8.820080629415438
3.529662580902851, 8.76981214770127
3.5314740577213795, 8.725883834851954
3.5849126238679707, 8.809211768504266
3.598498700006935, 9.144636892735132
3.6003101768254635, 9.073687384009432
3.6034155656572264, 9.014038040199313
3.602639218449286, 8.955331403713123
3.6034155656572264, 8.892539702156578
3.5867241006864994, 8.85268721214895
3.6675612537133353, 9.195735634657792
3.6678523839163133, 9.118586130868675
3.6624179534607277, 9.05647835423341
3.663547185763187, 8.98928903223708
3.6624179534607277, 8.93847357862641
3.7262078157131966, 9.231285867221414
3.7262078157131966, 9.165166963345124
3.7253020773039323, 9.101894665897948
3.7228318816423025, 9.028071104124669
3.7400526742548075, 8.985054411102858
3.797925829755849, 8.977322306587407
3.8000254960682343, 9.21543544505929
3.801384103682131, 9.154298102433952
3.797761150045074, 9.092707890603982
